Date,Open,High,Low,Close,Adj Close,Volume
2020-07-08,353.500000,357.299988,348.630005,350.230011,343.057007,1965100
2020-07-09,348.000000,349.489990,339.179993,339.959991,332.997345,1823800
2020-07-10,342.329987,349.329987,341.660004,349.250000,342.097107,1514200
2020-07-13,353.600006,357.019989,348.600006,353.059998,345.829041,2031300
2020-07-14,349.130005,355.920013,349.000000,355.660004,348.375793,1651900
2020-07-15,361.640015,365.579987,360.559998,364.559998,357.093506,1617300
2020-07-16,362.299988,365.940002,359.019989,365.880005,358.386505,955400
2020-07-17,366.299988,369.000000,362.850006,368.500000,360.952789,1135500
2020-07-20,369.000000,369.000000,362.429993,365.529999,358.043640,1444500
2020-07-21,377.980011,378.899994,370.579987,375.119995,367.437256,1997300
2020-07-22,376.709991,394.670013,375.619995,394.079987,386.008911,2280700
2020-07-23,393.769989,394.149994,385.709991,387.619995,379.681213,1442800
2020-07-24,388.000000,393.489990,383.609985,386.209991,378.300079,1305700
2020-07-27,384.730011,385.989990,380.109985,382.089996,374.264465,1047000
2020-07-28,382.000000,390.209991,382.000000,386.660004,378.740875,1132100
2020-07-29,389.559998,390.470001,384.630005,387.299988,379.367767,1209600
2020-07-30,382.709991,385.839996,380.859985,381.720001,373.902069,983300
2020-07-31,380.549988,381.369995,373.679993,378.970001,371.208374,1101800
2020-08-03,376.839996,378.410004,371.440002,377.100006,369.376678,923100
2020-08-04,379.079987,380.839996,376.290009,377.989990,370.248444,900600
2020-08-05,380.000000,384.869995,378.269989,383.500000,375.645599,1018500
2020-08-06,381.779999,383.190002,378.089996,379.739990,371.962585,698500
2020-08-07,380.010010,386.660004,378.760010,385.619995,377.722198,924900
2020-08-10,386.019989,391.109985,385.959991,389.260010,381.287659,856000
2020-08-11,391.510010,399.489990,391.329987,391.959991,383.932312,1312800
2020-08-12,394.019989,396.519989,391.290009,392.440002,384.402496,878500
2020-08-13,390.350006,394.049988,387.000000,389.239990,381.268036,1053600
2020-08-14,388.640015,394.200012,388.019989,391.420013,383.403412,648600
2020-08-17,393.980011,395.190002,387.730011,388.959991,380.993774,864100
2020-08-18,389.170013,391.910004,388.339996,390.260010,382.267181,806100
2020-08-19,390.079987,391.970001,388.839996,390.049988,382.061432,717400
2020-08-20,388.279999,389.200012,383.579987,387.880005,379.935883,1203700
2020-08-21,387.709991,390.790009,386.859985,389.570007,381.591309,996000
2020-08-24,390.829987,395.570007,389.899994,395.040009,386.949249,1006400
2020-08-25,395.720001,402.380005,392.399994,394.839996,386.753357,987400
2020-08-26,393.000000,397.660004,390.559998,395.440002,387.341064,908600
2020-08-27,396.839996,400.089996,394.880005,395.019989,386.929657,700300
2020-08-28,395.510010,396.000000,391.730011,395.589996,387.487976,728300
2020-08-31,392.170013,395.000000,388.470001,390.260010,384.600464,1030400
2020-09-01,387.820007,389.190002,385.000000,386.809998,381.200500,908400
2020-09-02,385.149994,398.899994,384.109985,398.070007,392.297241,1214500
2020-09-03,399.500000,401.880005,383.380005,386.290009,380.688049,1500800
2020-09-04,388.510010,391.549988,379.579987,385.019989,379.436462,933600
2020-09-08,383.989990,385.290009,378.359985,380.230011,374.715942,1071600
2020-09-09,382.690002,389.420013,381.010010,385.239990,379.653259,1218300
2020-09-10,386.019989,388.529999,378.329987,379.109985,373.612152,716000
2020-09-11,381.470001,390.500000,380.750000,389.450012,383.802216,933800
2020-09-14,393.369995,396.670013,391.619995,393.750000,388.039856,991000
2020-09-15,395.649994,396.000000,386.890015,392.549988,386.857239,955700
2020-09-16,391.109985,399.600006,390.929993,395.579987,389.843292,1052200
2020-09-17,392.000000,398.549988,389.540009,395.940002,390.198090,959500
2020-09-18,394.149994,399.000000,394.149994,395.140015,389.409698,2636400
2020-09-21,388.500000,389.869995,377.230011,379.609985,374.104919,1447400
2020-09-22,381.880005,392.480011,381.339996,388.420013,382.787170,1286300
2020-09-23,389.230011,394.429993,381.989990,383.239990,377.682281,1223300
2020-09-24,383.250000,384.489990,375.100006,378.760010,373.267242,1295100
2020-09-25,377.450012,388.399994,376.450012,386.700012,381.092102,1375400
2020-09-28,390.000000,396.609985,389.649994,390.510010,384.846863,980000
2020-09-29,389.609985,393.149994,387.510010,388.739990,383.102509,1113100
2020-09-30,389.470001,389.760010,380.510010,383.279999,377.721710,1410300
2020-10-01,384.000000,390.000000,379.000000,380.890015,375.366394,1103900
2020-10-02,376.000000,383.480011,374.279999,380.579987,375.060822,1217200
2020-10-05,383.239990,385.890015,378.859985,383.959991,378.391815,825000
2020-10-06,386.029999,386.109985,376.019989,376.459991,371.000580,954900
2020-10-07,378.600006,383.839996,378.559998,382.940002,377.386627,826500
2020-10-08,383.899994,389.190002,382.279999,388.589996,382.954681,694900
2020-10-09,388.410004,390.100006,385.290009,385.929993,380.333252,675000
2020-10-12,386.000000,390.510010,383.260010,388.920013,383.279907,807400
2020-10-13,386.140015,390.559998,385.119995,388.950012,383.309479,973300
2020-10-14,387.140015,395.459991,387.140015,390.720001,385.053802,1090300
2020-10-15,387.329987,388.869995,383.220001,386.119995,380.520508,792000
2020-10-16,388.489990,389.779999,386.089996,386.500000,380.894989,952100
2020-10-19,387.239990,389.600006,381.670013,383.709991,378.145447,1181000
2020-10-20,382.589996,385.790009,371.799988,372.209991,366.812225,1779200
2020-10-21,372.209991,375.000000,365.000000,367.140015,361.815765,1931200
2020-10-22,367.500000,371.109985,365.149994,368.959991,363.609375,1255100
2020-10-23,371.339996,376.190002,369.010010,374.329987,368.901489,1178800
2020-10-26,369.429993,369.869995,362.500000,368.549988,363.205292,1387200
2020-10-27,367.000000,367.980011,360.809998,362.429993,357.174042,977400
2020-10-28,356.869995,360.000000,350.450012,350.859985,345.771820,1679900
2020-10-29,350.000000,356.230011,348.290009,352.440002,347.328949,1548000
2020-10-30,350.640015,353.730011,345.649994,350.130005,345.052429,1309800
2020-11-02,356.119995,359.910004,350.720001,352.420013,347.309235,1707700
2020-11-03,357.130005,366.200012,356.209991,363.440002,358.169403,1484600
2020-11-04,371.070007,381.459991,369.510010,372.160004,366.762939,2146400
2020-11-05,374.549988,376.500000,363.769989,364.700012,359.411133,1709300
2020-11-06,363.299988,363.730011,357.950012,361.269989,356.030884,1401600
2020-11-09,379.600006,381.519989,363.730011,363.950012,358.672028,1956900
2020-11-10,365.000000,373.440002,363.940002,371.279999,365.895721,1708000
2020-11-11,372.869995,373.329987,365.679993,369.279999,363.924713,1115200
2020-11-12,367.500000,370.570007,365.510010,367.890015,362.554871,856100
2020-11-13,370.570007,376.000000,369.230011,375.140015,369.699738,921000
2020-11-16,378.049988,380.690002,376.079987,377.130005,371.660889,1306700
2020-11-17,375.660004,380.480011,375.250000,375.899994,370.448700,1321100
2020-11-18,377.489990,383.470001,376.239990,377.559998,372.084625,1066800
2020-11-19,375.000000,377.750000,372.170013,376.459991,371.000580,1075400
2020-11-20,375.970001,377.239990,367.619995,368.019989,362.682983,1117500
2020-11-23,371.540009,374.529999,369.859985,370.850006,365.471985,929200
2020-11-24,375.279999,378.480011,373.059998,378.480011,372.991302,959000
2020-11-25,377.089996,381.950012,376.230011,378.339996,372.853333,854800
2020-11-27,378.809998,378.809998,373.450012,374.339996,368.911316,612300
2020-11-30,370.790009,372.440002,363.390015,365.000000,362.222626,1608400
2020-12-01,368.470001,373.290009,364.869995,364.989990,362.212677,1299700
2020-12-02,364.989990,365.989990,360.010010,361.359985,358.610321,2520000
2020-12-03,362.119995,369.500000,360.959991,362.029999,359.275208,1758400
2020-12-04,363.119995,367.730011,362.109985,366.609985,363.820374,1222600
2020-12-07,366.899994,366.899994,360.540009,362.130005,359.374481,1390500
2020-12-08,360.980011,363.170013,358.839996,359.230011,356.496552,1783600
2020-12-09,359.850006,362.589996,356.950012,361.350006,358.600403,1522200
2020-12-10,359.519989,364.220001,355.200012,355.390015,352.685760,1378700
2020-12-11,354.549988,363.119995,354.190002,361.709991,358.957642,1409800
2020-12-14,363.500000,365.619995,357.440002,357.660004,354.938477,1370500
2020-12-15,358.730011,359.890015,355.450012,357.570007,354.849182,1521000
2020-12-16,357.250000,357.899994,353.649994,354.570007,351.872009,1986200
2020-12-17,355.929993,357.660004,351.880005,352.600006,349.916992,1658100
2020-12-18,352.040009,356.790009,350.010010,356.029999,353.320892,4342000
2020-12-21,353.160004,353.940002,346.600006,349.350006,346.691711,2128700
2020-12-22,349.350006,350.619995,347.390015,347.920013,345.272614,1820800
2020-12-23,349.950012,355.000000,349.399994,351.600006,348.924591,1307500
2020-12-24,352.829987,354.059998,350.399994,351.970001,349.291779,508800
2020-12-28,353.109985,357.820007,351.709991,354.179993,351.484955,1023400
2020-12-29,356.000000,357.350006,351.799988,353.899994,351.207092,1055900
2020-12-30,353.000000,356.609985,353.000000,354.160004,351.465118,840800
2020-12-31,353.820007,356.029999,352.230011,354.980011,352.278870,1318500
2021-01-04,354.980011,354.980011,341.070007,344.640015,342.017578,1887200
2021-01-05,344.640015,351.190002,343.299988,348.790009,346.135986,1479100
2021-01-06,343.000000,351.920013,342.779999,348.029999,345.381744,1897500
2021-01-07,344.359985,347.850006,341.339996,342.549988,339.943451,2048900
2021-01-08,341.880005,343.470001,335.010010,336.100006,333.542542,3226300
2021-01-11,335.000000,339.000000,333.320007,337.679993,335.110504,3196400
2021-01-12,336.519989,343.369995,335.630005,341.850006,339.248779,3002200
2021-01-13,341.410004,347.200012,339.170013,345.489990,342.861084,1648100
2021-01-14,348.000000,354.790009,346.850006,347.440002,344.796234,1965600
2021-01-15,347.089996,350.500000,344.279999,347.269989,344.627533,1853100
2021-01-19,350.739990,350.970001,341.480011,341.500000,338.901428,2017200
2021-01-20,342.540009,343.779999,339.220001,341.670013,339.070160,1780000
2021-01-21,341.670013,343.609985,338.959991,339.670013,337.085388,1661800
2021-01-22,338.739990,341.839996,337.209991,339.880005,337.293762,1557600
2021-01-25,339.359985,346.890015,337.899994,343.510010,340.896149,1976600
2021-01-26,339.000000,343.980011,330.690002,330.690002,328.173706,3542400
2021-01-27,332.279999,335.730011,329.670013,332.510010,329.979858,2666300
2021-01-28,332.140015,334.679993,327.179993,327.929993,325.434692,1837800
2021-01-29,327.100006,328.980011,321.720001,321.820007,319.371185,2101100
2021-02-01,324.880005,325.649994,319.809998,324.029999,321.564362,1615500
2021-02-02,327.429993,335.200012,326.690002,332.700012,330.168427,2065400
2021-02-03,331.679993,333.399994,328.299988,332.390015,329.860779,2683100
2021-02-04,333.989990,338.420013,332.179993,337.230011,334.663940,2174100
2021-02-05,339.589996,341.420013,336.500000,337.040009,334.475372,1454700
2021-02-08,339.010010,339.500000,335.200012,337.839996,335.269287,1549900
2021-02-09,338.540009,344.510010,336.570007,342.339996,339.735046,1677500
2021-02-10,343.220001,343.739990,339.149994,342.190002,339.586182,1728900
2021-02-11,340.779999,344.609985,338.029999,339.140015,336.559418,1181600
2021-02-12,338.399994,340.640015,336.559998,337.730011,335.160126,1207300
2021-02-16,339.250000,340.000000,333.820007,335.029999,332.480682,1668400
2021-02-17,334.700012,339.269989,332.790009,337.000000,334.435669,2010900
2021-02-18,336.880005,339.579987,335.279999,337.920013,335.348694,1296200
2021-02-19,339.070007,339.089996,335.250000,335.420013,332.867706,1849200
2021-02-22,333.799988,343.559998,333.209991,340.470001,337.879272,1657200
2021-02-23,345.130005,347.470001,338.329987,346.230011,343.595459,2400000
2021-02-24,347.279999,350.299988,344.609985,346.529999,343.893158,2068700
2021-02-25,345.799988,349.100006,340.670013,341.690002,339.089996,1568000
2021-02-26,338.000000,338.760010,330.000000,330.250000,330.250000,2024000
2021-03-01,334.000000,337.720001,332.820007,333.470001,333.470001,1654500
2021-03-02,333.269989,340.010010,332.670013,338.589996,338.589996,2076300
2021-03-03,339.609985,346.329987,338.589996,340.910004,340.910004,4052300
2021-03-04,340.480011,344.350006,334.149994,338.250000,338.250000,2196700
2021-03-05,338.470001,341.170013,335.130005,340.429993,340.429993,1451300
2021-03-08,343.500000,346.059998,338.440002,341.450012,341.450012,1599100
2021-03-09,341.410004,342.850006,337.269989,337.500000,337.500000,1448800
2021-03-10,339.410004,343.190002,335.690002,340.839996,340.839996,1760100
2021-03-11,341.000000,343.630005,338.459991,339.730011,339.730011,1673500
2021-03-12,339.640015,343.649994,338.619995,340.190002,340.190002,2151900
2021-03-15,344.380005,346.640015,342.600006,346.410004,346.410004,2055800
2021-03-16,346.510010,349.000000,342.299988,347.130005,347.130005,1687700
2021-03-17,347.829987,355.549988,347.130005,351.019989,351.019989,2083000
2021-03-18,353.869995,359.000000,352.540009,358.450012,358.450012,2272200
2021-03-19,359.429993,359.429993,350.100006,355.070007,355.070007,5739100
2021-03-22,352.000000,358.369995,352.000000,357.660004,357.660004,2190900
2021-03-23,357.109985,359.250000,352.670013,353.609985,353.609985,1474600
2021-03-24,354.989990,362.679993,354.989990,356.119995,356.119995,1592300
2021-03-25,354.769989,361.790009,354.220001,361.220001,361.220001,1598100
2021-03-26,362.309998,365.250000,359.750000,364.709991,364.709991,2010500
2021-03-29,365.000000,374.239990,365.000000,372.790009,372.790009,2245500
2021-03-30,373.250000,374.130005,368.609985,370.540009,370.540009,1518600
2021-03-31,370.750000,372.609985,367.380005,369.500000,369.500000,1375500
2021-04-01,368.989990,372.989990,368.339996,371.019989,371.019989,1261600
2021-04-05,372.059998,380.399994,372.059998,378.750000,378.750000,1489300
2021-04-06,376.510010,380.100006,376.320007,378.970001,378.970001,1035700
2021-04-07,378.739990,380.399994,376.070007,380.190002,380.190002,976900
2021-04-08,379.600006,387.420013,378.309998,386.019989,386.019989,1863400
2021-04-09,386.880005,390.260010,383.660004,386.230011,386.230011,1400900
2021-04-12,387.130005,388.709991,384.290009,387.850006,387.850006,1067400
2021-04-13,386.559998,388.200012,384.339996,387.109985,387.109985,1124300
2021-04-14,387.399994,391.239990,387.000000,388.670013,388.670013,1078800
2021-04-15,388.670013,392.000000,387.700012,390.630005,390.630005,1289400
2021-04-16,392.820007,394.339996,389.799988,391.809998,391.809998,1499500
2021-04-19,392.000000,392.390015,386.619995,391.730011,391.730011,1317600
2021-04-20,388.000000,391.500000,384.619995,387.329987,387.329987,1370100
2021-04-21,387.519989,390.890015,384.950012,387.239990,387.239990,1358500
2021-04-22,386.769989,386.769989,378.399994,380.089996,380.089996,1670500
2021-04-23,378.589996,378.589996,373.320007,377.290009,377.290009,1298000
2021-04-26,374.279999,375.309998,370.720001,371.980011,371.980011,1518100
2021-04-27,371.500000,374.239990,370.140015,373.220001,373.220001,1564900
2021-04-28,373.459991,373.880005,370.950012,372.940002,372.940002,1110400
2021-04-29,375.000000,381.980011,374.839996,380.350006,380.350006,1385600
2021-04-30,378.859985,382.000000,377.600006,380.559998,380.559998,1103700
2021-05-03,379.769989,386.390015,379.059998,385.309998,385.309998,1347400
2021-05-04,387.250000,390.149994,384.540009,387.480011,387.480011,1509600
2021-05-05,386.339996,386.929993,383.859985,386.369995,386.369995,759800
2021-05-06,387.989990,389.299988,386.000000,387.339996,387.339996,1079500
2021-05-07,387.000000,392.600006,385.890015,390.339996,390.339996,1203300
2021-05-10,391.359985,396.989990,391.290009,393.140015,393.140015,1578600
2021-05-11,391.029999,391.679993,384.410004,387.820007,387.820007,1353200
2021-05-12,387.970001,390.350006,380.200012,380.619995,380.619995,1633700
2021-05-13,381.779999,390.380005,380.950012,387.769989,387.769989,1105800
2021-05-14,390.170013,392.100006,388.589996,390.779999,390.779999,799800
2021-05-17,389.630005,392.029999,388.720001,391.119995,391.119995,979100
2021-05-18,391.269989,394.170013,387.079987,387.220001,387.220001,1171800
2021-05-19,385.000000,385.730011,381.350006,385.540009,385.540009,995000
2021-05-20,386.790009,389.540009,386.070007,388.320007,388.320007,1094700
2021-05-21,389.299988,392.190002,385.559998,387.220001,387.220001,892500
